_id,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code,country_3_letter_code
66743e45a04e59671e0a32c7,Biathlon,beijing-2022,Women's 12.5km Mass Start,Women,SILVER,Athlete,,Tiril ECKHOFF,Norway,NO,NOR
66743e45a04e59671e0a32c8,Biathlon,beijing-2022,Women's 12.5km Mass Start,Women,GOLD,Athlete,,Justine BRAISAZ,France,FR,FRA
66743e45a04e59671e0a32c9,Biathlon,beijing-2022,Women's 12.5km Mass Start,Women,BRONZE,Athlete,,Marte Olsbu ROEISELAND,Norway,NO,NOR
66743e45a04e59671e0a32ca,Biathlon,beijing-2022,Women's 10km Pursuit,Women,SILVER,Athlete,,Elvira OEBERG,Sweden,SE,SWE
66743e45a04e59671e0a32cb,Biathlon,beijing-2022,Women's 10km Pursuit,Women,BRONZE,Athlete,,Tiril ECKHOFF,Norway,NO,NOR
66743e45a04e59671e0a32cc,Biathlon,beijing-2022,Women's 10km Pursuit,Women,GOLD,Athlete,,Marte Olsbu ROEISELAND,Norway,NO,NOR
66743e45a04e59671e0a32cd,Biathlon,beijing-2022,Men's 10km Sprint,Men,SILVER,Athlete,,Quentin FILLON MAILLET,France,FR,FRA
66743e45a04e59671e0a32ce,Biathlon,beijing-2022,Men's 10km Sprint,Men,GOLD,Athlete,,Johannes Thingnes BOE,Norway,NO,NOR
66743e45a04e59671e0a32cf,Biathlon,beijing-2022,Men's 10km Sprint,Men,BRONZE,Athlete,,Tarjei BOE,Norway,NO,NOR
66743e45a04e59671e0a32d0,Biathlon,beijing-2022,Women's 7.5km Sprint,Women,SILVER,Athlete,,Elvira OEBERG,Sweden,SE,SWE
66743e45a04e59671e0a32d1,Biathlon,beijing-2022,Women's 7.5km Sprint,Women,GOLD,Athlete,,Marte Olsbu ROEISELAND,Norway,NO,NOR
66743e45a04e59671e0a32d2,Biathlon,beijing-2022,Women's 7.5km Sprint,Women,BRONZE,Athlete,,Dorothea WIERER,Italy,IT,ITA
66743e45a04e59671e0a32d3,Biathlon,beijing-2022,Women's 4x6km Relay,Women,GOLD,GameTeam,Sweden,,Sweden,SE,SWE
66743e45a04e59671e0a32d4,Biathlon,beijing-2022,Women's 4x6km Relay,Women,SILVER,GameTeam,ROC,,ROC,ROC,ROC
66743e45a04e59671e0a32d5,Biathlon,beijing-2022,Women's 4x6km Relay,Women,BRONZE,GameTeam,Germany,,Germany,DE,GER
66743e45a04e59671e0a32d6,Biathlon,beijing-2022,Men's 15km Mass Start,Men,SILVER,Athlete,,Martin PONSILUOMA,Sweden,SE,SWE
66743e45a04e59671e0a32d7,Biathlon,beijing-2022,Men's 15km Mass Start,Men,BRONZE,Athlete,,Vetle Sjaastad CHRISTIANSEN,Norway,NO,NOR
66743e45a04e59671e0a32d8,Biathlon,beijing-2022,Men's 15km Mass Start,Men,GOLD,Athlete,,Johannes Thingnes BOE,Norway,NO,NOR
66743e45a04e59671e0a32d9,Biathlon,beijing-2022,Men's 20km Individual,Men,BRONZE,Athlete,,Johannes Thingnes BOE,Norway,NO,NOR
66743e45a04e59671e0a32da,Biathlon,beijing-2022,Men's 20km Individual,Men,SILVER,Athlete,,Anton SMOLSKI,Belarus,BY,BLR
66743e45a04e59671e0a32db,Biathlon,beijing-2022,Men's 20km Individual,Men,GOLD,Athlete,,Quentin FILLON MAILLET,France,FR,FRA
66743e45a04e59671e0a32dc,Biathlon,beijing-2022,Men's 4x7.5km Relay,Men,GOLD,GameTeam,Norway,,Norway,NO,NOR
66743e45a04e59671e0a32dd,Biathlon,beijing-2022,Men's 4x7.5km Relay,Men,SILVER,GameTeam,France,,France,FR,FRA
66743e45a04e59671e0a32de,Biathlon,beijing-2022,Men's 4x7.5km Relay,Men,BRONZE,GameTeam,ROC,,ROC,ROC,ROC
66743e45a04e59671e0a32df,Biathlon,beijing-2022,Women's 15km Individual,Women,GOLD,Athlete,,Denise HERRMANN,Germany,DE,GER
66743e45a04e59671e0a32e0,Biathlon,beijing-2022,Women's 15km Individual,Women,SILVER,Athlete,,Anais CHEVALIER,France,FR,FRA
66743e45a04e59671e0a32e1,Biathlon,beijing-2022,Women's 15km Individual,Women,BRONZE,Athlete,,Marte Olsbu ROEISELAND,Norway,NO,NOR
66743e45a04e59671e0a32e2,Alpine Skiing,beijing-2022,Men's Slalom,Men,GOLD,Athlete,,Clement NOEL,France,FR,FRA
66743e45a04e59671e0a32e3,Alpine Skiing,beijing-2022,Men's Slalom,Men,SILVER,Athlete,,Johannes STROLZ,Austria,AT,AUT
66743e45a04e59671e0a32e4,Alpine Skiing,beijing-2022,Men's Slalom,Men,BRONZE,Athlete,,Sebastian FOSS-SOLEVAAG,Norway,NO,NOR
66743e45a04e59671e0a32e5,Alpine Skiing,beijing-2022,Men's Downhill,Men,GOLD,Athlete,,Beat FEUZ,Switzerland,CH,SUI
66743e45a04e59671e0a32e6,Alpine Skiing,beijing-2022,Men's Downhill,Men,SILVER,Athlete,,Johan CLAREY,France,FR,FRA
66743e45a04e59671e0a32e7,Alpine Skiing,beijing-2022,Men's Downhill,Men,BRONZE,Athlete,,Matthias MAYER,Austria,AT,AUT
66743e45a04e59671e0a32e8,Alpine Skiing,beijing-2022,Women's Super-G,Women,SILVER,Athlete,,Mirjam PUCHNER,Austria,AT,AUT
66743e45a04e59671e0a32e9,Alpine Skiing,beijing-2022,Women's Super-G,Women,BRONZE,Athlete,,Michelle GISIN,Switzerland,CH,SUI
66743e45a04e59671e0a32ea,Alpine Skiing,beijing-2022,Women's Super-G,Women,GOLD,Athlete,,Lara GUT - BEHRAMI,Switzerland,CH,SUI
66743e45a04e59671e0a32eb,Alpine Skiing,beijing-2022,Men's Super-G,Men,GOLD,Athlete,,Matthias MAYER,Austria,AT,AUT
66743e45a04e59671e0a32ec,Alpine Skiing,beijing-2022,Men's Super-G,Men,BRONZE,Athlete,,Aleksander Aamodt KILDE,Norway,NO,NOR
66743e45a04e59671e0a32ed,Alpine Skiing,beijing-2022,Men's Super-G,Men,SILVER,Athlete,,Ryan COCHRAN-SIEGLE,United States of America,US,USA
66743e45a04e59671e0a32ee,Alpine Skiing,beijing-2022,Women's Downhill,Women,GOLD,Athlete,,Corinne SUTER,Switzerland,CH,SUI
66743e45a04e59671e0a32ef,Alpine Skiing,beijing-2022,Women's Downhill,Women,SILVER,Athlete,,Sofia GOGGIA,Italy,IT,ITA
66743e45a04e59671e0a32f0,Alpine Skiing,beijing-2022,Women's Downhill,Women,BRONZE,Athlete,,Nadia DELAGO,Italy,IT,ITA
66743e45a04e59671e0a32f1,Alpine Skiing,beijing-2022,Mixed Team Parallel,Mixed,GOLD,GameTeam,Austria,,Austria,AT,AUT
66743e45a04e59671e0a32f2,Alpine Skiing,beijing-2022,Mixed Team Parallel,Mixed,SILVER,GameTeam,Germany,,Germany,DE,GER
66743e45a04e59671e0a32f3,Alpine Skiing,beijing-2022,Mixed Team Parallel,Mixed,BRONZE,GameTeam,Norway,,Norway,NO,NOR
66743e45a04e59671e0a32f4,Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,BRONZE,Athlete,,James CRAWFORD,Canada,CA,CAN
66743e45a04e59671e0a32f5,Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,GOLD,Athlete,,Johannes STROLZ,Austria,AT,AUT
66743e45a04e59671e0a32f6,Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,SILVER,Athlete,,Aleksander Aamodt KILDE,Norway,NO,NOR
66743e45a04e59671e0a32f7,Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,BRONZE,Athlete,,Mathieu FAIVRE,France,FR,FRA
66743e45a04e59671e0a32f8,Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,SILVER,Athlete,,Zan KRANJEC,Slovenia,SI,SLO
66743e45a04e59671e0a32f9,Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,GOLD,Athlete,,Marco ODERMATT,Switzerland,CH,SUI
66743e45a04e59671e0a32fa,Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,SILVER,Athlete,,Federica BRIGNONE,Italy,IT,ITA
66743e45a04e59671e0a32fb,Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,BRONZE,Athlete,,Lara GUT - BEHRAMI,Switzerland,CH,SUI
66743e45a04e59671e0a32fc,Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,GOLD,Athlete,,Sara HECTOR,Sweden,SE,SWE
66743e45a04e59671e0a32fd,Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,BRONZE,Athlete,,Federica BRIGNONE,Italy,IT,ITA
66743e45a04e59671e0a32fe,Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,SILVER,Athlete,,Wendy HOLDENER,Switzerland,CH,SUI
66743e45a04e59671e0a32ff,Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,GOLD,Athlete,,Michelle GISIN,Switzerland,CH,SUI
66743e45a04e59671e0a3300,Alpine Skiing,beijing-2022,Women's Slalom,Women,GOLD,Athlete,,Petra VLHOVA,Slovakia,SK,SVK
66743e45a04e59671e0a3301,Alpine Skiing,beijing-2022,Women's Slalom,Women,BRONZE,Athlete,,Wendy HOLDENER,Switzerland,CH,SUI
66743e45a04e59671e0a3302,Alpine Skiing,beijing-2022,Women's Slalom,Women,SILVER,Athlete,,Katharina LIENSBERGER,Austria,AT,AUT
66743e45a04e59671e0a3303,Skeleton,beijing-2022,Women,Women,SILVER,Athlete,,Jackie NARRACOTT,Australia,AU,AUS
66743e45a04e59671e0a3304,Skeleton,beijing-2022,Women,Women,GOLD,Athlete,,Hannah NEISE,Germany,DE,GER
66743e45a04e59671e0a3305,Skeleton,beijing-2022,Women,Women,BRONZE,Athlete,,Kimberley BOS,Netherlands,NL,NED
66743e45a04e59671e0a3306,Skeleton,beijing-2022,Men,Men,SILVER,Athlete,,Axel JUNGK,Germany,DE,GER
66743e45a04e59671e0a3307,Skeleton,beijing-2022,Men,Men,BRONZE,Athlete,,Wengang YAN,People's Republic of China,CN,CHN
66743e45a04e59671e0a3308,Skeleton,beijing-2022,Men,Men,GOLD,Athlete,,Christopher GROTHEER,Germany,DE,GER
66743e45a04e59671e0a3309,Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,SILVER,Athlete,,Maja DAHLQVIST,Sweden,SE,SWE
66743e45a04e59671e0a330a,Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,BRONZE,Athlete,,Jessica DIGGINS,United States of America,US,USA
66743e45a04e59671e0a330b,Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,GOLD,Athlete,,Jonna SUNDLING,Sweden,SE,SWE
66743e45a04e59671e0a330c,Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,Katharina HENNIG,Germany,DE,GER
66743e45a04e59671e0a330d,Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,Victoria CARL,Germany,DE,GER
66743e45a04e59671e0a330e,Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,Maja DAHLQVIST,Sweden,SE,SWE
66743e45a04e59671e0a330f,Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,Jonna SUNDLING,Sweden,SE,SWE
66743e45a04e59671e0a3310,Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,ROC,Yulia STUPAK,ROC,ROC,ROC
66743e45a04e59671e0a3311,Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,ROC,Natalia NEPRYAEVA,ROC,ROC,ROC
66743e45a04e59671e0a3312,Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,Erik VALNES,Norway,NO,NOR
66743e45a04e59671e0a3313,Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,Johannes Hoesflot KLAEBO,Norway,NO,NOR
66743e45a04e59671e0a3314,Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,Iivo NISKANEN,Finland,FI,FIN
66743e45a04e59671e0a3315,Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,Joni MAEKI,Finland,FI,FIN
66743e45a04e59671e0a3316,Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,ROC,Alexander BOLSHUNOV,ROC,ROC,ROC
66743e45a04e59671e0a3317,Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,ROC,Alexander TERENTEV,ROC,ROC,ROC
66743e45a04e59671e0a3318,Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,GOLD,Athlete,,Alexander BOLSHUNOV,ROC,ROC,ROC
66743e45a04e59671e0a3319,Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,SILVER,Athlete,,Denis SPITSOV,ROC,ROC,ROC
66743e45a04e59671e0a331a,Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,BRONZE,Athlete,,Iivo NISKANEN,Finland,FI,FIN
66743e45a04e59671e0a331b,Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,GOLD,GameTeam,ROC,,ROC,ROC,ROC
66743e45a04e59671e0a331c,Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,SILVER,GameTeam,Norway,,Norway,NO,NOR
66743e45a04e59671e0a331d,Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,BRONZE,GameTeam,France,,France,FR,FRA
66743e45a04e59671e0a331e,Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,BRONZE,Athlete,,Teresa STADLOBER,Austria,AT,AUT
66743e45a04e59671e0a331f,Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,SILVER,Athlete,,Natalia NEPRYAEVA,ROC,ROC,ROC
66743e45a04e59671e0a3320,Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,GOLD,Athlete,,Therese JOHAUG,Norway,NO,NOR
66743e45a04e59671e0a3321,Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,SILVER,Athlete,,Jessica DIGGINS,United States of America,US,USA
66743e45a04e59671e0a3322,Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,BRONZE,Athlete,,Kerttu NISKANEN,Finland,FI,FIN
66743e45a04e59671e0a3323,Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,GOLD,Athlete,,Therese JOHAUG,Norway,NO,NOR
66743e45a04e59671e0a3324,Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,GOLD,Athlete,,Therese JOHAUG,Norway,NO,NOR
66743e45a04e59671e0a3325,Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,SILVER,Athlete,,Kerttu NISKANEN,Finland,FI,FIN
66743e45a04e59671e0a3326,Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,BRONZE,Athlete,,Krista PARMAKOSKI,Finland,FI,FIN
66743e45a04e59671e0a3327,Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,GOLD,Athlete,,Alexander BOLSHUNOV,ROC,ROC,ROC
66743e45a04e59671e0a3328,Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,SILVER,Athlete,,Ivan YAKIMUSHKIN,ROC,ROC,ROC
66743e45a04e59671e0a3329,Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,BRONZE,Athlete,,Simen Hegstad KRUEGER,Norway,NO,NOR
66743e45a04e59671e0a332a,Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,GOLD,Athlete,,Iivo NISKANEN,Finland,FI,FIN
66743e45a04e59671e0a332b,Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,BRONZE,Athlete,,Johannes Hoesflot KLAEBO,Norway,NO,NOR
66743e45a04e59671e0a332c,Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,SILVER,Athlete,,Alexander BOLSHUNOV,ROC,ROC,ROC
66743e45a04e59671e0a332d,Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,GOLD,GameTeam,ROC,,ROC,ROC,ROC
66743e45a04e59671e0a332e,Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,SILVER,GameTeam,Germany,,Germany,DE,GER
66743e45a04e59671e0a332f,Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,BRONZE,GameTeam,Sweden,,Sweden,SE,SWE
66743e45a04e59671e0a3330,Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,SILVER,Athlete,,Federico PELLEGRINO,Italy,IT,ITA
66743e45a04e59671e0a3331,Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,BRONZE,Athlete,,Alexander TERENTEV,ROC,ROC,ROC
66743e45a04e59671e0a3332,Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,GOLD,Athlete,,Johannes Hoesflot KLAEBO,Norway,NO,NOR
66743e45a04e59671e0a3333,Speed skating,beijing-2022,Men's 1500m,Men,BRONZE,Athlete,,Min Seok KIM,Republic of Korea,KR,KOR
66743e45a04e59671e0a3334,Speed skating,beijing-2022,Men's 1500m,Men,GOLD,Athlete,,Kjeld NUIS,Netherlands,NL,NED
66743e45a04e59671e0a3335,Speed skating,beijing-2022,Men's 1500m,Men,SILVER,Athlete,,Thomas KROL,Netherlands,NL,NED
66743e45a04e59671e0a3336,Speed skating,beijing-2022,Women's 1000m,Women,SILVER,Athlete,,Jutta LEERDAM,Netherlands,NL,NED
66743e45a04e59671e0a3337,Speed skating,beijing-2022,Women's 1000m,Women,GOLD,Athlete,,Miho TAKAGI,Japan,JP,JPN
66743e45a04e59671e0a3338,Speed skating,beijing-2022,Women's 1000m,Women,BRONZE,Athlete,,Brittany BOWE,United States of America,US,USA
66743e45a04e59671e0a3339,Speed skating,beijing-2022,Women's Team Pursuit,Women,GOLD,GameTeam,Canada,,Canada,CA,CAN
66743e45a04e59671e0a333a,Speed skating,beijing-2022,Women's Team Pursuit,Women,SILVER,GameTeam,Japan,,Japan,JP,JPN
66743e45a04e59671e0a333b,Speed skating,beijing-2022,Women's Team Pursuit,Women,BRONZE,GameTeam,Netherlands,,Netherlands,NL,NED
66743e45a04e59671e0a333c,Speed skating,beijing-2022,Men's 1000m,Men,SILVER,Athlete,,Laurent DUBREUIL,Canada,CA,CAN
66743e45a04e59671e0a333d,Speed skating,beijing-2022,Men's 1000m,Men,BRONZE,Athlete,,Havard LORENTZEN,Norway,NO,NOR
66743e45a04e59671e0a333e,Speed skating,beijing-2022,Men's 1000m,Men,GOLD,Athlete,,Thomas KROL,Netherlands,NL,NED
66743e45a04e59671e0a333f,Speed skating,beijing-2022,Women's Mass Start,Women,BRONZE,Athlete,,Francesca LOLLOBRIGIDA,Italy,IT,ITA
66743e45a04e59671e0a3340,Speed skating,beijing-2022,Women's Mass Start,Women,SILVER,Athlete,,Ivanie BLONDIN,Canada,CA,CAN
66743e45a04e59671e0a3341,Speed skating,beijing-2022,Women's Mass Start,Women,GOLD,Athlete,,Irene SCHOUTEN,Netherlands,NL,NED
66743e45a04e59671e0a3342,Speed skating,beijing-2022,Men's 5000m,Men,SILVER,Athlete,,Patrick ROEST,Netherlands,NL,NED
66743e45a04e59671e0a3343,Speed skating,beijing-2022,Men's 5000m,Men,GOLD,Athlete,,Nils VAN DER POEL,Sweden,SE,SWE
66743e45a04e59671e0a3344,Speed skating,beijing-2022,Men's 5000m,Men,BRONZE,Athlete,,Hallgeir ENGEBRAATEN,Norway,NO,NOR
66743e45a04e59671e0a3345,Speed skating,beijing-2022,Women's 5000m,Women,BRONZE,Athlete,,Martina SABLIKOVA,Czech Republic,CZ,CZE
66743e45a04e59671e0a3346,Speed skating,beijing-2022,Women's 5000m,Women,SILVER,Athlete,,Isabelle WEIDEMANN,Canada,CA,CAN
66743e45a04e59671e0a3347,Speed skating,beijing-2022,Women's 5000m,Women,GOLD,Athlete,,Irene SCHOUTEN,Netherlands,NL,NED
66743e45a04e59671e0a3348,Speed skating,beijing-2022,Women's 3000m,Women,BRONZE,Athlete,,Isabelle WEIDEMANN,Canada,CA,CAN
66743e45a04e59671e0a3349,Speed skating,beijing-2022,Women's 3000m,Women,SILVER,Athlete,,Francesca LOLLOBRIGIDA,Italy,IT,ITA
66743e45a04e59671e0a334a,Speed skating,beijing-2022,Women's 3000m,Women,GOLD,Athlete,,Irene SCHOUTEN,Netherlands,NL,NED
66743e45a04e59671e0a334b,Speed skating,beijing-2022,Men's 10000m,Men,BRONZE,Athlete,,Davide GHIOTTO,Italy,IT,ITA
66743e45a04e59671e0a334c,Speed skating,beijing-2022,Men's 10000m,Men,GOLD,Athlete,,Nils VAN DER POEL,Sweden,SE,SWE
66743e45a04e59671e0a334d,Speed skating,beijing-2022,Men's 10000m,Men,SILVER,Athlete,,Patrick ROEST,Netherlands,NL,NED
66743e45a04e59671e0a334e,Speed skating,beijing-2022,Men's Mass Start,Men,SILVER,Athlete,,Jaewon CHUNG,Republic of Korea,KR,KOR
66743e45a04e59671e0a334f,Speed skating,beijing-2022,Men's Mass Start,Men,GOLD,Athlete,,Bart SWINGS,Belgium,BE,BEL
66743e45a04e59671e0a3350,Speed skating,beijing-2022,Men's Mass Start,Men,BRONZE,Athlete,,Seung Hoon LEE,Republic of Korea,KR,KOR
66743e45a04e59671e0a3351,Speed skating,beijing-2022,Men's Team Pursuit,Men,GOLD,GameTeam,Norway,,Norway,NO,NOR
66743e45a04e59671e0a3352,Speed skating,beijing-2022,Men's Team Pursuit,Men,SILVER,GameTeam,ROC,,ROC,ROC,ROC
66743e45a04e59671e0a3353,Speed skating,beijing-2022,Men's Team Pursuit,Men,BRONZE,GameTeam,United States of America,,United States of America,US,USA
66743e45a04e59671e0a3354,Speed skating,beijing-2022,Women's 1500m,Women,SILVER,Athlete,,Miho TAKAGI,Japan,JP,JPN
66743e45a04e59671e0a3355,Speed skating,beijing-2022,Women's 1500m,Women,BRONZE,Athlete,,Antoinette DE JONG,Netherlands,NL,NED
66743e45a04e59671e0a3356,Speed skating,beijing-2022,Women's 1500m,Women,GOLD,Athlete,,Ireen WÜST,Netherlands,NL,NED
66743e45a04e59671e0a3357,Speed skating,beijing-2022,Women's 500m,Women,GOLD,Athlete,,Erin JACKSON,United States of America,US,USA
66743e45a04e59671e0a3358,Speed skating,beijing-2022,Women's 500m,Women,BRONZE,Athlete,,Angelina GOLIKOVA,ROC,ROC,ROC
66743e45a04e59671e0a3359,Speed skating,beijing-2022,Women's 500m,Women,SILVER,Athlete,,Miho TAKAGI,Japan,JP,JPN
66743e45a04e59671e0a335a,Speed skating,beijing-2022,Men's 500m,Men,GOLD,Athlete,,Tingyu GAO,People's Republic of China,CN,CHN
66743e45a04e59671e0a335b,Speed skating,beijing-2022,Men's 500m,Men,SILVER,Athlete,,Min Kyu CHA,Republic of Korea,KR,KOR
66743e45a04e59671e0a335c,Speed skating,beijing-2022,Men's 500m,Men,BRONZE,Athlete,,Wataru MORISHIGE,Japan,JP,JPN
66743e45a04e59671e0a335d,Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,SILVER,Athlete,,Joergen GRAABAK,Norway,NO,NOR
66743e45a04e59671e0a335e,Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,GOLD,Athlete,,Vinzenz GEIGER,Germany,DE,GER
66743e45a04e59671e0a335f,Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,BRONZE,Athlete,,Lukas GREIDERER,Austria,AT,AUT
66743e45a04e59671e0a3360,Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,BRONZE,Athlete,,Akito WATABE,Japan,JP,JPN
66743e45a04e59671e0a3361,Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,GOLD,Athlete,,Joergen GRAABAK,Norway,NO,NOR
66743e45a04e59671e0a3362,Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,SILVER,Athlete,,Jens Luraas OFTEBRO,Norway,NO,NOR
66743e45a04e59671e0a3363,Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,GOLD,GameTeam,Norway,,Norway,NO,NOR
66743e45a04e59671e0a3364,Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,SILVER,GameTeam,Germany,,Germany,DE,GER
66743e45a04e59671e0a3365,Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,BRONZE,GameTeam,Japan,,Japan,JP,JPN
66743e45a04e59671e0a3366,Bobsleigh,beijing-2022,4-man,Open,GOLD,GameTeam,Germany,,Germany,DE,GER
66743e45a04e59671e0a3367,Bobsleigh,beijing-2022,4-man,Open,SILVER,GameTeam,Germany,,Germany,DE,GER
66743e45a04e59671e0a3368,Bobsleigh,beijing-2022,4-man,Open,BRONZE,GameTeam,Canada,,Canada,CA,CAN
66743e45a04e59671e0a3369,Bobsleigh,beijing-2022,Women's Monobob,Women,SILVER,Athlete,,Elana MEYERS TAYLOR,United States of America,US,USA
66743e45a04e59671e0a336a,Bobsleigh,beijing-2022,Women's Monobob,Women,BRONZE,Athlete,,Christine DE BRUIN,Canada,CA,CAN
66743e45a04e59671e0a336b,Bobsleigh,beijing-2022,Women's Monobob,Women,GOLD,Athlete,,Kaillie HUMPHRIES,United States of America,US,USA
66743e45a04e59671e0a336c,Bobsleigh,beijing-2022,2-man,Men,GOLD,GameTeam,Germany,Francesco FRIEDRICH,Germany,DE,GER
66743e45a04e59671e0a336d,Bobsleigh,beijing-2022,2-man,Men,GOLD,GameTeam,Germany,Thorsten MARGIS,Germany,DE,GER
66743e45a04e59671e0a336e,Bobsleigh,beijing-2022,2-man,Men,SILVER,GameTeam,Germany,Johannes LOCHNER,Germany,DE,GER
66743e45a04e59671e0a336f,Bobsleigh,beijing-2022,2-man,Men,SILVER,GameTeam,Germany,Florian BAUER,Germany,DE,GER
66743e45a04e59671e0a3370,Bobsleigh,beijing-2022,2-man,Men,BRONZE,GameTeam,Germany,Christoph HAFER,Germany,DE,GER
66743e45a04e59671e0a3371,Bobsleigh,beijing-2022,2-man,Men,BRONZE,GameTeam,Germany,Matthias SOMMER,Germany,DE,GER
66743e45a04e59671e0a3372,Bobsleigh,beijing-2022,2-woman,Women,GOLD,GameTeam,Germany,Laura NOLTE,Germany,DE,GER
66743e45a04e59671e0a3373,Bobsleigh,beijing-2022,2-woman,Women,GOLD,GameTeam,Germany,Deborah LEVI,Germany,DE,GER
66743e45a04e59671e0a3374,Bobsleigh,beijing-2022,2-woman,Women,SILVER,GameTeam,Germany,Mariama JAMANKA,Germany,DE,GER
66743e45a04e59671e0a3375,Bobsleigh,beijing-2022,2-woman,Women,SILVER,GameTeam,Germany,Alexandra BURGHARDT,Germany,DE,GER
66743e45a04e59671e0a3376,Bobsleigh,beijing-2022,2-woman,Women,BRONZE,GameTeam,United States of America,Elana MEYERS TAYLOR,United States of America,US,USA
66743e45a04e59671e0a3377,Bobsleigh,beijing-2022,2-woman,Women,BRONZE,GameTeam,United States of America,Sylvia HOFFMAN,United States of America,US,USA
66743e45a04e59671e0a3378,Shooting,tokyo-2020,Trap Mixed Team,Mixed,GOLD,GameTeam,Spain,Fatima GALVEZ,Spain,ES,ESP
66743e45a04e59671e0a3379,Shooting,tokyo-2020,Trap Mixed Team,Mixed,GOLD,GameTeam,Spain,Alberto FERNANDEZ,Spain,ES,ESP
66743e45a04e59671e0a337a,Shooting,tokyo-2020,Trap Mixed Team,Mixed,SILVER,GameTeam,San Marino,Alessandra PERILLI,San Marino,SM,SMR
